강남구,도곡동,필로스,-,8세대,총 1동,115.57㎡ ~ 233.97㎡,12
강남구,도곡동,현대(도곡현대),20억~22억,211세대,총 3동,102.54㎡,5
강남구,도곡동,현대그린,19억~22억,171세대,총 1동,96.61㎡ ~ 96.91㎡,5
강남구,도곡동,현대벨라하우스,-,8세대,총 1동,256.24㎡ ~ 272.1㎡,16
강남구,도곡동,현대비젼21(주상복합),4억 5000~5억 5000,232세대,총 1동,50.9㎡ ~ 66.57㎡,11
강남구,도곡동,현대아이리스,16억,17세대,총 1동,100.52㎡ ~ 157.81㎡,6
강남구,도곡동,현대오티움,31억,18세대,총 1동,219.69㎡ ~ 262.63㎡,13
강남구,도곡동,힐데스하임,-,19세대,총 1동,288.9㎡ ~ 501.28㎡,14
강남구,삼성동,LH삼성(도시형),6억 8000,47세대,총 1동,44.28㎡ ~ 65.73㎡,18
강남구,삼성동,SM드림빌,-,16세대,총 1동,58.04㎡ ~ 94.35㎡,2
강남구,삼성동,강변삼부,-,48세대,총 1동,100.64㎡ ~ 135.66㎡,17
강남구,삼성동,골든카운티,-,19세대,총 1동,96.69㎡ ~ 190.65㎡,6
강남구,삼성동,그라나다,12억 7000,19세대,총 1동,52.82㎡ ~ 99.44㎡,3
강남구,삼성동,네오블로썸,-,12세대,총 1동,115.01㎡,1
강남구,삼성동,노블테라스,-,10세대,총 1동,137.92㎡ ~ 228.01㎡,5
강남구,삼성동,다우림하우스,-,10세대,총 1동,89.66㎡ ~ 147.08㎡,9
강남구,삼성동,동구싼타빌,-,19세대,총 1동,76.29㎡ ~ 136.63㎡,16
강남구,삼성동,동일파크스위트,42억,36세대,총 1동,170.87㎡ ~ 202.22㎡,17
강남구,삼성동,래미안라클래시,24억 5000~37억,679세대,총 7동,84.46㎡ ~ 227.3㎡,8
강남구,삼성동,래미안삼성1차(101동),-,77세대,총 1동,91.51㎡ ~ 233.66㎡,14
강남구,삼성동,래미안삼성1차(201동),-,36세대,총 1동,99.64㎡ ~ 151.81㎡,14
강남구,삼성동,래미안삼성1차(301,302,303동),28억~38억 5000,133세대,총 3동,102.54㎡ ~ 169.89㎡,13
강남구,삼성동,래미안삼성1차(501~504동),25억~35억,112세대,총 4동,109.65㎡ ~ 205.27㎡,14
강남구,삼성동,래미안삼성2차,27억~43억,275세대,총 8동,115.07㎡ ~ 226.39㎡,6
강남구,삼성동,로프트원,-,19세대,총 1동,68.01㎡ ~ 137.41㎡,4
강남구,삼성동,롯데캐슬프레미어,26억~48억,713세대,총 11동,106.93㎡ ~ 239.42㎡,6
강남구,삼성동,미켈란147(주상복합),16억 5000~17억,67세대,총 1동,101.54㎡ ~ 239.48㎡,12
강남구,삼성동,브라운스톤레전드(주상복합),45억~48억,54세대,총 1동,199.47㎡ ~ 343.15㎡,10
강남구,삼성동,삼부(101동),26억,43세대,총 1동,81.68㎡ ~ 141.16㎡,16
강남구,삼성동,삼부(102동),-,40세대,총 1동,74.96㎡ ~ 125.73㎡,15
강남구,삼성동,삼부아그레빌,19억 5000,67세대,총 1동,90.63㎡ ~ 125.95㎡,12
강남구,삼성동,삼성SK뷰,-,41세대,총 1동,99.01㎡ ~ 158.17㎡,17
강남구,삼성동,삼성골든빌,-,18세대,총 1동,237.33㎡ ~ 285.76㎡,16
강남구,삼성동,삼성그랑빌,-,14세대,총 1동,96.86㎡ ~ 113.75㎡,13
강남구,삼성동,삼성금호어울림,-,68세대,총 1동,77㎡ ~ 143.11㎡,16
강남구,삼성동,삼성대성유니드,18억~19억,59세대,총 1동,97.5㎡ ~ 105.01㎡,12
강남구,삼성동,삼성대우멤버스카운티1차,-,38세대,총 2동,116.89㎡ ~ 180.27㎡,14
강남구,삼성동,삼성대우멤버스카운티2차,-,17세대,총 1동,140.68㎡ ~ 195.45㎡,4
강남구,삼성동,삼성대우멤버스카운티3차,-,11세대,총 1동,121.35㎡ ~ 172.92㎡,4
강남구,삼성동,삼성대우멤버스카운티5차,-,17세대,총 1동,136.06㎡ ~ 143.17㎡,4
강남구,삼성동,삼성대유리채(도시형),-,65세대,총 1동,21.73㎡ ~ 61.62㎡,10
강남구,삼성동,삼성더파크뷰,-,12세대,총 1동,215.58㎡,8
강남구,삼성동,삼성드림하우스,-,18세대,총 1동,93.58㎡ ~ 135.68㎡,4
강남구,삼성동,삼성디뷰더센트럴(도시형),7억 500~8억 9300,27세대,총 1동,39.99㎡ ~ 50.07㎡,19
강남구,삼성동,삼성라테라스,40억~43억,18세대,총 1동,139.86㎡ ~ 243.27㎡,21
강남구,삼성동,삼성롯데,17억 5000~25억 5000,339세대,총 3동,79.36㎡ ~ 122.6㎡,7
강남구,삼성동,삼성롯데캐슬킹덤,32억~33억,118세대,총 3동,122.25㎡ ~ 207.63㎡,1
강남구,삼성동,삼성루첸시아,-,10세대,총 1동,60.23㎡ ~ 129.09㎡,13
강남구,삼성동,삼성리치빌(주상복합),-,48세대,총 1동,100.73㎡,14
강남구,삼성동,삼성미켈란107(주상복합),19억 5000~22억,64세대,총 1동,99.79㎡,13
강남구,삼성동,삼성벨라스,26억,19세대,총 1동,156.64㎡ ~ 185.99㎡,2
강남구,삼성동,삼성벽산블루밍,-,26세대,총 2동,97.47㎡ ~ 174.24㎡,15
강남구,삼성동,삼성브르넨(주상복합),23억~29억,22세대,총 1동,41.29㎡ ~ 162.84㎡,9
강남구,삼성동,삼성센트럴아이파크,34억~48억,416세대,총 4동,74.23㎡ ~ 220.74㎡,8
강남구,삼성동,삼성신도브래뉴(주상복합),19억~32억,21세대,총 1동,102.98㎡ ~ 163.81㎡,10
강남구,삼성동,삼성씨엘케이,20억 5000,12세대,총 1동,99.47㎡,4
강남구,삼성동,삼성아셈,-,18세대,총 1동,62.9㎡ ~ 125.13㎡,14
강남구,삼성동,삼성아트빌,-,10세대,총 1동,109.34㎡ ~ 126.34㎡,9
강남구,삼성동,삼성아펠바움,50억~58억,17세대,총 1동,282.73㎡ ~ 313.63㎡,15
강남구,삼성동,삼성오네뜨,-,48세대,총 2동,162.61㎡ ~ 178.71㎡,11
강남구,삼성동,삼성우림루미아트,26억,40세대,총 1동,117.5㎡ ~ 165.44㎡,17
강남구,삼성동,삼성우정에쉐르II(주상복합),12억,60세대,총 1동,66.26㎡ ~ 71.83㎡,15
강남구,삼성동,삼성월드타워,-,46세대,총 1동,66.98㎡ ~ 96.55㎡,4
강남구,삼성동,삼성웰피아,-,19세대,총 1동,104.91㎡ ~ 120.23㎡,12
강남구,삼성동,삼성이안파크,18억,19세대,총 1동,102.03㎡ ~ 130.74㎡,11
강남구,삼성동,삼성중앙하이츠빌리지,21억~28억,298세대,총 5동,83.93㎡ ~ 192.66㎡,7
강남구,삼성동,삼성지웰팰리스(주상복합),-,16세대,총 1동,103.53㎡ ~ 264.51㎡,5
강남구,삼성동,삼성파크,20억,114세대,총 1동,121.5㎡ ~ 162.21㎡,11
강남구,삼성동,삼성파크엘나인(주상복합),-,4세대,총 1동,35.76㎡ ~ 107.72㎡,5
강남구,삼성동,삼성팰리스(71-16),35억,19세대,총 1동,99.26㎡ ~ 136.65㎡,16
강남구,삼성동,삼성펠리스(129-5),-,18세대,총 1동,90.02㎡ ~ 187.6㎡,13
강남구,삼성동,삼성포스코더샵(주상복합),32억~36억,72세대,총 1동,176.54㎡ ~ 242.66㎡,11
강남구,삼성동,삼성풍림2차,17억,112세대,총 1동,54.6㎡ ~ 126.74㎡,12
강남구,삼성동,삼성한일,-,127세대,총 1동,83.55㎡ ~ 108.27㎡,5
강남구,삼성동,삼성헤렌하우스2,37억~54억,33세대,총 2동,133.03㎡ ~ 273.46㎡,7
강남구,삼성동,삼성현대1차,-,19세대,총 1동,176.36㎡ ~ 230.61㎡,9
강남구,삼성동,삼성현대2차,-,11세대,총 1동,128.29㎡ ~ 174.5㎡,8
강남구,삼성동,삼성힐스테이트1단지,11억 5000~37억,1144세대,총 17동,41.4㎡ ~ 144.26㎡,7
강남구,삼성동,삼성힐스테이트2단지,16억 5000~30억,926세대,총 12동,51.81㎡ ~ 111.25㎡,6
강남구,삼성동,상아빌라트,25억,17세대,총 1동,189.41㎡ ~ 290.16㎡,4
강남구,삼성동,상지리츠빌카일룸,53억~53억 5000,13세대,총 1동,287.46㎡ ~ 333.74㎡,18
강남구,삼성동,서광,17억 3000~22억 5000,304세대,총 2동,77.04㎡ ~ 104.43㎡,5
강남구,삼성동,석탑,17억 5000,139세대,총 1동,80.92㎡ ~ 106.24㎡,3
강남구,삼성동,선릉LG에클라트(A동,주상복합),3억 4500~3억 7000,125세대,총 1동,45.07㎡ ~ 65.27㎡,17
강남구,삼성동,선릉LG에클라트(B동,주상복합),3억 3000~4억 5000,293세대,총 1동,47.44㎡ ~ 77.44㎡,16
강남구,삼성동,세방타운하우스,-,14세대,총 1동,100.53㎡ ~ 148.14㎡,13
강남구,삼성동,신동아듀크빌,-,17세대,총 1동,264.44㎡ ~ 300.64㎡,16
강남구,삼성동,심포니하우스,-,19세대,총 1동,190.66㎡ ~ 264.54㎡,14
강남구,삼성동,쌍용플래티넘(주상복합),-,88세대,총 2동,147.32㎡ ~ 188.65㎡,6
강남구,삼성동,씨티빌,-,38세대,총 2동,181.63㎡ ~ 305.35㎡,12
강남구,삼성동,아델하우스,70억,14세대,총 1동,210.21㎡ ~ 226.56㎡,13
강남구,삼성동,아르헤타워(도시형),6억,20세대,총 1동,39.84㎡ ~ 43.17㎡,0
강남구,삼성동,아셈(150-5),-,19세대,총 1동,74.72㎡ ~ 168.02㎡,13
강남구,삼성동,아이파크삼성,50억~162억,449세대,총 3동,182.87㎡ ~ 345.15㎡,5
강남구,삼성동,영무예다음,20억,45세대,총 2동,105.72㎡ ~ 135.18㎡,8
강남구,삼성동,우정에쉐르,21억 5000,40세대,총 1동,109.43㎡ ~ 151.46㎡,5
강남구,삼성동,월성빌라트,-,19세대,총 1동,115.14㎡ ~ 212.52㎡,12
강남구,삼성동,위레벤646(도시형),-,63세대,총 1동,49.5㎡ ~ 161.15㎡,4
강남구,삼성동,이안애2차,10억~16억 7000,19세대,총 1동,72.06㎡ ~ 133.37㎡,13
강남구,삼성동,진흥,27억~50억,255세대,총 3동,110.92㎡ ~ 221.01㎡,13
강남구,삼성동,채널리저브(주상복합),17억 5000,78세대,총 1동,103.86㎡ ~ 182.83㎡,15
강남구,삼성동,청구,24억~30억,167세대,총 3동,104.76㎡,3
강남구,삼성동,푸른솔,-,61세대,총 1동,82.24㎡ ~ 198.11㎡,4
강남구,삼성동,풍림,-,36세대,총 1동,58.04㎡ ~ 76.32㎡,13
강남구,삼성동,풍림1차,17억 5000~30억,252세대,총 1동,71.19㎡ ~ 141.23㎡,12
강남구,삼성동,프레스티지(도시형),-,16세대,총 1동,34.51㎡ ~ 39.51㎡,7
강남구,삼성동,한솔,23억 5000~25억,263세대,총 2동,55.98㎡ ~ 147.81㎡,3
강남구,삼성동,한양립스(주상복합),7억 1700~9억,28세대,총 1동,40.09㎡,17
강남구,삼성동,현대,17억~18억,198세대,총 1동,45.92㎡ ~ 144.33㎡,6
강남구,삼성동,현대빌라트,19억 8000,14세대,총 1동,88.43㎡ ~ 182.1㎡,6
강남구,삼성동,현대타워(주상복합),28억,30세대,총 1동,187.05㎡,17
강남구,삼성동,형우,45억~48억,19세대,총 1동,207.03㎡ ~ 259.54㎡,14
강남구,삼성동,호산프라자(주상복합),-,41세대,총 1동,27.83㎡ ~ 50.49㎡,6
강남구,삼성동,홍실,29억~40억,384세대,총 6동,101.02㎡ ~ 175.92㎡,1
강남구,세곡동,강남LH1단지(e편한세상),15억 5000~18억 5000,809세대,총 12동,81.83㎡ ~ 115.97㎡,16
강남구,세곡동,강남데시앙파크,15억 3000~21억,546세대,총 15동,108.54㎡ ~ 145.53㎡,11
강남구,세곡동,강남신동아파밀리에1단지,14억~15억 5000,395세대,총 6동,86.88㎡ ~ 86.89㎡,10
강남구,세곡동,강남신동아파밀리에2단지,15억 5000,410세대,총 7동,115.82㎡ ~ 116.72㎡,5
강남구,세곡동,강남효성해링턴코트,27억~30억,199세대,총 11동,114.4㎡ ~ 158.52㎡,4
강남구,세곡동,세곡리엔파크3단지,18억,363세대,총 7동,118.44㎡,4
강남구,세곡동,세곡푸르지오,15억 8000~20억,912세대,총 16동,80.22㎡ ~ 113.85㎡,3
강남구,우면동,LH서초5단지,11억 7000~16억,358세대,총 3동,81.97㎡ ~ 116.25㎡,9
강남구,우면동,금광아크존(주상복합),14억~14억 5000,39세대,총 1동,67.68㎡ ~ 124.52㎡,17
강남구,우면동,뉴현대,-,10세대,총 1동,68.15㎡ ~ 129.27㎡,3
강남구,우면동,닛시빌라트,-,19세대,총 1동,88.33㎡ ~ 195.48㎡,18
강남구,우면동,대성아트빌,-,19세대,총 1동,58.71㎡ ~ 100.6㎡,5
강남구,우면동,대원칸타빌,15억~18억,130세대,총 2동,85.08㎡ ~ 144.14㎡,11
강남구,우면동,래미안신사,22억~25억,63세대,총 1동,113.06㎡,8
강남구,우면동,로데오현대,15억~23억,139세대,총 1동,73.95㎡ ~ 122.28㎡,12
강남구,우면동,루덴하우스,11억,19세대,총 1동,88.73㎡ ~ 102.99㎡,6
강남구,우면동,리갈팰리스,-,15세대,총 1동,184.74㎡ ~ 275.45㎡,10
강남구,우면동,신사빌라트1,-,9세대,총 1동,26.77㎡ ~ 163.98㎡,4
강남구,우면동,신사씨티빌,-,17세대,총 1동,51.8㎡ ~ 164.21㎡,7
강남구,우면동,신사아이빌,-,19세대,총 1동,94.27㎡ ~ 127.8㎡,8
강남구,우면동,신사아크존2,-,14세대,총 1동,105.52㎡ ~ 146.53㎡,12
강남구,우면동,신사파크빌,-,28세대,총 2동,104.48㎡ ~ 146.45㎡,6
강남구,우면동,신성,17억~17억 5000,55세대,총 1동,72.11㎡ ~ 98.32㎡,11
강남구,압구정동,대림빌라트,-,19세대,총 1동,209.6㎡ ~ 254.46㎡,8
강남구,압구정동,미성1차,38억~60억,322세대,총 3동,111.97㎡ ~ 193.09㎡,8
강남구,압구정동,미성2차,30억~55억,911세대,총 9동,95.27㎡ ~ 163.56㎡,7
강남구,압구정동,신현대(현대9,11,12차),40억~75억,1924세대,총 27동,114.08㎡ ~ 202.05㎡,5
강남구,압구정동,영동한양1차,30억~42억,936세대,총 10동,63.14㎡ ~ 168.79㎡,9
강남구,압구정동,한양2차,55억~63억,296세대,총 5동,160.57㎡ ~ 286.35㎡,8
강남구,압구정동,한양3차,39억~57억,312세대,총 5동,127.07㎡ ~ 176.43㎡,9
강남구,압구정동,한양4차,35억~73억,286세대,총 4동,85.52㎡ ~ 228.51㎡,13
강남구,압구정동,한양5차,56억,343세대,총 4동,108.26㎡ ~ 168.46㎡,7
강남구,압구정동,한양6차,37억,227세대,총 2동,115.1㎡ ~ 168.7㎡,11
강남구,압구정동,한양7차,38억~50억,239세대,총 2동,114.55㎡ ~ 151.04㎡,4
강남구,압구정동,한양8차,83억~84억 5000,90세대,총 1동,208.37㎡ ~ 224.21㎡,6
강남구,압구정동,현대1,2차,46억 5000~80억,960세대,총 13동,141.74㎡ ~ 213.46㎡,3
강남구,압구정동,현대10차,39억~42억,144세대,총 2동,115.41㎡ ~ 164.59㎡,7
강남구,압구정동,현대13차,-,234세대,총 4동,116.03㎡ ~ 119.5㎡,10
강남구,압구정동,현대14차,41억~42억,388세대,총 4동,96.49㎡ ~ 99.48㎡,7
강남구,압구정동,현대3차,36억~37억,432세대,총 4동,108.88㎡ ~ 108.94㎡,3
강남구,압구정동,현대4차,55억~60억,170세대,총 6동,140.26㎡,1
강남구,압구정동,현대5차,39억~40억,224세대,총 2동,113.96㎡,2
강남구,압구정동,현대6,7차,51억~80억,1288세대,총 15동,156.13㎡ ~ 264.87㎡,1
강남구,압구정동,현대65동(대림아크로빌),100억,56세대,총 1동,269.57㎡ ~ 282.65㎡,2
강남구,압구정동,현대8차,36억~58억,515세대,총 5동,115.26㎡ ~ 177.73㎡,17
강남구,압구정동,현대빌라트,58억~60억,19세대,총 1동,203.03㎡ ~ 242.42㎡,8
강남구,역삼동,CMD(르네상스프라자),-,7세대,총 1동,40.95㎡ ~ 95.64㎡,16
강남구,역삼동,D&S리치빌(도시형),-,49세대,총 1동,23.86㎡ ~ 33.54㎡,19
강남구,역삼동,K타워(도시형),-,33세대,총 1동,25.98㎡ ~ 26.34㎡,16
강남구,역삼동,SK허브젠(주상복합),18억 8000~21억 5000,56세대,총 1동,87.97㎡ ~ 108.4㎡,4
강남구,역삼동,강남IBC(민간임대,도시형),-,137세대,총 1동,33.99㎡ ~ 142.03㎡,23
강남구,역삼동,강남역우정에쉐르(주상복합),2억 2000~6억 5000,52세대,총 1동,23.63㎡ ~ 37.58㎡,13
강남구,역삼동,강남역이스턴(도시형),1억 9000~2억,98세대,총 1동,23㎡ ~ 23.77㎡,14
강남구,역삼동,강남웅진베어스빌(도시형),3억 8500~4억 3000,25세대,총 1동,24.01㎡ ~ 28.94㎡,4
강남구,역삼동,강남피엔폴루스크리아체(도시형),-,29세대,총 1동,67.99㎡ ~ 87.46㎡,정보 없음
강남구,역삼동,강남한솔,8억 9000,12세대,총 1동,58.43㎡ ~ 86.13㎡,9
강남구,역삼동,개나리SK뷰,31억~40억,240세대,총 3동,112.96㎡ ~ 160.22㎡,1
강남구,역삼동,개나리래미안,22억~38억,438세대,총 7동,77.36㎡ ~ 184.38㎡,3
강남구,역삼동,개나리푸르지오,24억~40억,332세대,총 5동,79.81㎡ ~ 184.22㎡,1
강남구,역삼동,갤러리빌,7억 2000,32세대,총 4동,66.15㎡ ~ 72.83㎡,11
강남구,역삼동,갤러리아트,-,15세대,총 1동,38.37㎡ ~ 146.93㎡,20
강남구,역삼동,갤러리하우스,-,17세대,총 1동,64.54㎡ ~ 93.86㎡,20
강남구,역삼동,거평,25억~26억,19세대,총 1동,206.87㎡ ~ 271.32㎡,8
강남구,역삼동,경남,16억~20억,164세대,총 1동,110.85㎡ ~ 117.5㎡,11
강남구,역삼동,경인리빙텔(주상복합),-,30세대,총 1동,39.64㎡ ~ 87.58㎡,2
강남구,역삼동,경일역삼,-,17세대,총 1동,94.35㎡ ~ 163.02㎡,16
강남구,역삼동,공간쉐르빌,8억 5000,17세대,총 1동,48.85㎡ ~ 93.3㎡,20
강남구,역삼동,광평하우스빌,-,16세대,총 1동,30.48㎡ ~ 57.42㎡,6
강남구,역삼동,금호어울림,21억~26억,183세대,총 3동,103.7㎡ ~ 156.18㎡,3
강남구,역삼동,꿈꾸지오(691-5),-,16세대,총 1동,28.03㎡ ~ 35.11㎡,15
강남구,역삼동,꿈꾸지오(697-23),-,16세대,총 1동,25.97㎡ ~ 32.34㎡,14
강남구,역삼동,꿈꾸지오(698-6,도시형),-,20세대,총 1동,30.63㎡ ~ 36.89㎡,13
강남구,역삼동,꿈꾸지오(751-4,도시형),-,20세대,총 1동,27.13㎡ ~ 32.36㎡,7
강남구,역삼동,꿈꾸지오(774-27,도시형),-,22세대,총 1동,25.26㎡ ~ 35.67㎡,10
강남구,역삼동,꿈꾸지오(794-21,도시형),-,24세대,총 1동,20.71㎡ ~ 31.84㎡,9
강남구,역삼동,네스빌,21억~24억 5000,9세대,총 1동,245.45㎡ ~ 259.51㎡,7
강남구,역삼동,노블스위트,-,19세대,총 1동,78.96㎡ ~ 101.95㎡,12
강남구,역삼동,뉴엠,28억~30억,8세대,총 1동,161.97㎡ ~ 251.31㎡,18
강남구,역삼동,다사랑빌(도시형),-,11세대,총 1동,20.32㎡ ~ 47.03㎡,4
강남구,역삼동,대림역삼,16억 5000~21억,129세대,총 1동,78.01㎡ ~ 111.09㎡,12
강남구,역삼동,대명벨리온(도시형),2억 500~2억 7000,71세대,총 1동,21.12㎡ ~ 46.69㎡,18
강남구,역삼동,대우디오빌플러스(주상복합),3억 2000~4억 5500,168세대,총 1동,46.72㎡ ~ 59.69㎡,10
강남구,역삼동,더블루(주상복합),10억 5000~19억,68세대,총 1동,77.84㎡ ~ 113.16㎡,10
강남구,역삼동,더클래스(도시형),-,14세대,총 1동,35.21㎡ ~ 69.74㎡,정보 없음
강남구,역삼동,동부센트레빌,18억 4000~18억 5000,206세대,총 1동,77.83㎡ ~ 110.66㎡,5
강남구,역삼동,동원스위트뷰역삼,13억 5000~16억 5000,28세대,총 1동,84.46㎡ ~ 119.93㎡,13
강남구,역삼동,뜨라네(828-21),-,15세대,총 1동,68.99㎡ ~ 106.58㎡,11
강남구,역삼동,뜨라네(828-76),-,18세대,총 1동,36.66㎡ ~ 127.3㎡,11
강남구,역삼동,래미안그레이튼2차,23억 5000~32억,464세대,총 5동,86㎡ ~ 154.96㎡,12
강남구,역삼동,래미안그레이튼3차,23억~27억,476세대,총 8동,85.64㎡ ~ 172.22㎡,9
강남구,역삼동,래미안펜타빌,35억 5000~40억,288세대,총 5동,161.43㎡ ~ 185.97㎡,4
강남구,역삼동,로얄빌리지,13억,19세대,총 2동,61.04㎡ ~ 151.85㎡,21
강남구,역삼동,로얄팰리스,20억,15세대,총 1동,106.45㎡ ~ 200.13㎡,14
강남구,역삼동,루미하우스(도시형),-,24세대,총 1동,23.08㎡ ~ 34.82㎡,19
강남구,역삼동,루트원레지던스(도시형),-,28세대,총 1동,24.4㎡ ~ 69.52㎡,17
강남구,역삼동,리치타워,-,19세대,총 1동,97.23㎡ ~ 153.88㎡,10
강남구,역삼동,명인갤러리1차,12억,14세대,총 1동,76.86㎡ ~ 95.31㎡,10
강남구,역삼동,명인갤러리2차,21억~23억,14세대,총 1동,137.16㎡ ~ 137.68㎡,10
강남구,역삼동,베르사이유,-,16세대,총 1동,126.56㎡ ~ 149.2㎡,21
강남구,역삼동,베스젠빌,-,19세대,총 1동,112.19㎡ ~ 181.73㎡,13
강남구,역삼동,불루밍코트,-,19세대,총 1동,90.83㎡ ~ 190.35㎡,7
강남구,역삼동,비에네스타,-,28세대,총 1동,49.4㎡ ~ 161.9㎡,8
강남구,역삼동,상지리츠빌,-,28세대,총 2동,180.55㎡,12
강남구,역삼동,상지리츠빌역삼2차,-,19세대,총 1동,142.02㎡ ~ 188.07㎡,11
강남구,역삼동,선릉역우정에쉐르멤버스(주상복합),3억 2000~6억,34세대,총 1동,28.83㎡ ~ 47.43㎡,9
강남구,역삼동,성영포유,-,19세대,총 2동,124.08㎡ ~ 199.91㎡,7
강남구,역삼동,세방하이빌,-,67세대,총 2동,66.29㎡ ~ 120.67㎡,10
강남구,역삼동,세연예지향,-,19세대,총 1동,110.61㎡ ~ 124.98㎡,20
강남구,역삼동,세종빌라트,13억~20억,19세대,총 1동,139.39㎡ ~ 184.82㎡,9
강남구,역삼동,스타힐스(도시형),-,27세대,총 1동,20.13㎡ ~ 34.77㎡,13
강남구,역삼동,스톤엘리시온역삼,13억~13억 5000,19세대,총 1동,26.14㎡ ~ 69.99㎡,12
강남구,역삼동,시티프라디움더강남(101동,주상복합),20억~22억 2000,72세대,총 1동,84.8㎡ ~ 85.12㎡,9
강남구,역삼동,시티프라디움더강남(201동,주상복합),20억,34세대,총 1동,97.04㎡,9
강남구,역삼동,시티프라디움더강남2차(도시형),-,48세대,총 1동,50.65㎡ ~ 72.01㎡,10
강남구,역삼동,쌍용플래티넘밸류(주상복합),17억~27억,166세대,총 3동,106.36㎡ ~ 146.15㎡,6
강남구,역삼동,쎄비앙,-,29세대,총 2동,90.44㎡ ~ 158.89㎡,16
강남구,역삼동,아미헌(도시형),-,21세대,총 1동,27.67㎡ ~ 33.86㎡,10
강남구,역삼동,아이힐2(도시형),-,16세대,총 1동,35.89㎡ ~ 36.59㎡,13
강남구,역삼동,에레프(도시형),-,63세대,총 1동,19.84㎡ ~ 22.77㎡,5
강남구,역삼동,에벤에셀빌라트,-,19세대,총 1동,40.05㎡ ~ 164.39㎡,10
강남구,역삼동,역삼(리츠빌),13억 5000,15세대,총 1동,61.97㎡ ~ 107.62㎡,18
강남구,역삼동,역삼2차아이파크,18억~33억,150세대,총 3동,74.98㎡ ~ 149.58㎡,6
강남구,역삼동,역삼EG소울리더(도시형),1억 8000~4억 8000,99세대,총 1동,19.9㎡ ~ 42.95㎡,11
강남구,역삼동,역삼IPARK,8억 4000~37억,541세대,총 7동,36.27㎡ ~ 181.03㎡,3
강남구,역삼동,역삼e-편한세상,21억 9000~30억,840세대,총 12동,79.52㎡ ~ 108.2㎡,7
강남구,역삼동,역삼골든베리힐,-,14세대,총 1동,68.29㎡ ~ 140.46㎡,16
강남구,역삼동,역삼그린비,-,12세대,총 1동,97.5㎡ ~ 121.6㎡,11
강남구,역삼동,역삼노블카운티,-,16세대,총 1동,90.66㎡ ~ 123.95㎡,9
강남구,역삼동,역삼더하이브(도시형),-,14세대,총 1동,27.33㎡ ~ 69.5㎡,15
강남구,역삼동,역삼디오빌(주상복합),3억 2000~9억 5000,457세대,총 1동,39.58㎡ ~ 112.01㎡,13
강남구,역삼동,역삼디오슈페리움(주상복합),16억 5000~22억,60세대,총 1동,65.78㎡ ~ 119.11㎡,3
강남구,역삼동,역삼래미안,19억 5000~28억,1050세대,총 12동,80.66㎡ ~ 109.4㎡,5
강남구,역삼동,역삼롯데캐슬노블,29억~31억,117세대,총 2동,183.02㎡ ~ 283.08㎡,5
강남구,역삼동,역삼르비앙,15억,12세대,총 1동,109.11㎡ ~ 167.34㎡,6
강남구,역삼동,역삼미까사(도시형),-,29세대,총 1동,30.32㎡ ~ 61.46㎡,11
강남구,역삼동,역삼브라운스톤,11억,48세대,총 1동,76.67㎡,12
강남구,역삼동,역삼센트럴2차아이파크(도시형),-,67세대,총 1동,29.77㎡ ~ 46.15㎡,4
강남구,역삼동,역삼센트럴아이파크,29억~50억,499세대,총 5동,79.27㎡ ~ 218.91㎡,4
강남구,역삼동,역삼엔스위트,13억 5000~15억,24세대,총 2동,94.32㎡ ~ 120.31㎡,11
강남구,역삼동,역삼예명,9억 5000~10억,15세대,총 1동,67.91㎡ ~ 82.96㎡,15
강남구,역삼동,역삼우성,18억~21억,12세대,총 1동,123.63㎡,16
강남구,역삼동,역삼우성빌라트,18억~20억,19세대,총 1동,143.29㎡ ~ 173.9㎡,10
강남구,역삼동,역삼우정에쉐르1(주상복합),14억 5000,69세대,총 1동,55.3㎡ ~ 99.49㎡,8
강남구,역삼동,역삼우정에쉐르2(주상복합),8억 4000~12억 5000,70세대,총 1동,51.08㎡ ~ 61.1㎡,14
강남구,역삼동,역삼우정에쉐르3(주상복합),6억 7000~7억 3000,45세대,총 1동,47.18㎡ ~ 78.43㎡,14
강남구,역삼동,역삼월드메르디앙,20억~22억,93세대,총 1동,102.65㎡ ~ 129.5㎡,10
강남구,역삼동,역삼이안애,12억~14억 5000,30세대,총 2동,97.8㎡ ~ 125.67㎡,14
강남구,역삼동,역삼자이,28억 5000~36억 5000,408세대,총 3동,88.11㎡ ~ 151.98㎡,8
강남구,역삼동,역삼카이스,13억 9000~18억,19세대,총 1동,131.51㎡,3
강남구,역삼동,역삼칼라,-,19세대,총 1동,68.73㎡ ~ 141.83㎡,17
강남구,역삼동,역삼트레벨,5억 6000~5억 9000,45세대,총 1동,33.48㎡ ~ 36.74㎡,9
강남구,역삼동,역삼파크빌(도시형),-,19세대,총 1동,18.82㎡ ~ 42.7㎡,정보 없음
강남구,역삼동,역삼푸르지오,21억 5000~30억,738세대,총 11동,79.41㎡ ~ 104.4㎡,5
강남구,역삼동,역삼프라임,-,19세대,총 2동,137.4㎡ ~ 209.71㎡,13
강남구,역삼동,역삼프리마빌,14억 5000~15억 5000,19세대,총 1동,91.9㎡ ~ 211.72㎡,17
강남구,역삼동,역삼프리우스,15억,27세대,총 2동,88.16㎡ ~ 104.21㎡,17
강남구,역삼동,역삼하나빌(주상복합),9억~9억 7000,77세대,총 1동,38.21㎡ ~ 113.88㎡,7
